pair_sml,state,pair
CCCC[N+](CC)(CC)CC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"butyltriethylammonium bis(2,4,4-trimethylpentyl)phosphinate"
CCCC[N+](CC)(CC)CC.[O-]P(OCC)(OCC)=O,0.0,butyltriethylammonium diethyl phosphate
CCCC[N+](CC)(CC)CC.[O-]P(OC)(OC)=O,0.0,butyltriethylammonium dimethyl phosphate
CCCC[N+](CC)(CC)CC.[O-]S(=O)(OC)=O,0.0,butyltriethylammonium methyl sulfate
CCCC[N+](CC)(CC)CC.N#C[N-]C#N,-0.0,butyltriethylammonium dicyanamide
CCCC[N+](CC)(CC)CC.[O-][N+]([O-])=O,0.0,butyltriethylammonium nitrate
CCCC[N+](CC)(CC)CC.N#C[C-](C#N)C#N,-0.0,butyltriethylammonium tricyanomethanide
CCCC[N+](CC)(CC)CC.O=C(CCCCCCCCC)[O-],0.0,butyltriethylammonium decanoate
CCCC[N+](CC)(CC)CC.F[B-](F)(F)F,0.0,butyltriethylammonium tetrafluoroborate
CCCC[N+](CC)(CC)CC.[N-](S(=O)(=O)F)S(=O)(=O)F,-0.0,butyltriethylammonium bis(fluorosulfonyl)imide
C[N+](C)(C)CCO.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,choline bis(trifluoromethylsulfonyl)imide
C[N+](C)(C)CCO.[O-]S(=O)(OCC)=O,0.0,choline ethyl sulfate
C[N+](C)(C)CCO.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,choline bis(2-ethylhexyl)phosphate
C[N+](C)(C)CCO.[O-]P(OCCCC)(OCCCC)=O,0.0,choline dibutylphosphate
C[N+](C)(C)CCO.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,choline bis(pentafluoroethylsulfonyl)imide
C[N+](C)(C)CCO.[O-]P(OCC)(OCC)=O,0.0,choline diethyl phosphate
C[N+](C)(C)CCO.[O-]S(=O)(OC)=O,0.0,choline methyl sulfate
C[N+](C)(C)CCO.N#C[N-]C#N,0.0,choline dicyanamide
C[N+](C)(C)CCO.N#C[C-](C#N)C#N,0.0,choline tricyanomethanide
C[N+](C)(C)CCO.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,choline bis(fluorosulfonyl)imide
C[NH2+]C.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,dimethylammonium bis(trifluoromethylsulfonyl)imide
C[NH2+]C.C(F)(F)(F)S(=O)(=O)[O-],0.0,dimethylammonium triflate
C[NH2+]C.[S-]C#N,0.0,dimethylammonium thiocyanate
C[NH2+]C.O=C(C)[O-],0.0,dimethylammonium acetate
C[NH2+]C.[O-]S(=O)(OCC)=O,0.0,dimethylammonium ethyl sulfate
C[NH2+]C.[O-]S(=O)(O)=O,0.0,dimethylammonium hydrogensulfate
C[NH2+]C.[O-]S(=O)(C)=O,0.0,dimethylammonium methanesulfonate
C[NH2+]C.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,dimethylammonium tosylate
C[NH2+]C.O=C([H])[O-],0.0,dimethylammonium formate
C[NH2+]C.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,dimethylammonium bis(2-ethylhexyl)phosphate
C[NH2+]C.[O-]P(OCCCC)(OCCCC)=O,0.0,dimethylammonium dibutylphosphate
C[NH2+]C.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,dimethylammonium bis(pentafluoroethylsulfonyl)imide
C[NH2+]C.O=C(C(F)(F)F)[O-],0.0,dimethylammonium trifluoroacetate
C[NH2+]C.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"dimethylammonium bis(2,4,4-trimethylpentyl)phosphinate"
C[NH2+]C.[O-]P(OCC)(OCC)=O,0.0,dimethylammonium diethyl phosphate
C[NH2+]C.[O-]P(OC)(OC)=O,0.0,dimethylammonium dimethyl phosphate
C[NH2+]C.[O-]S(=O)(OC)=O,0.0,dimethylammonium methyl sulfate
C[NH2+]C.N#C[N-]C#N,-0.0,dimethylammonium dicyanamide
C[NH2+]C.N#C[C-](C#N)C#N,-0.0,dimethylammonium tricyanomethanide
C[NH2+]C.O=C(CCCCCCCCC)[O-],0.0,dimethylammonium decanoate
C[NH2+]C.F[B-](F)(F)F,0.0,dimethylammonium tetrafluoroborate
C[NH2+]C.[N-](S(=O)(=O)F)S(=O)(=O)F,-0.0,dimethylammonium bis(fluorosulfonyl)imide
C[N+](C)(C)CCCCCCCCCCCCCCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,hexadecyltrimethylammonium bis(2-ethylhexyl)phosphate
C[N+](C)(C)CCCCCCCCCCCCCCCC.[O-]P(OCCCC)(OCCCC)=O,0.0,hexadecyltrimethylammonium dibutylphosphate
C[N+](C)(C)CCCCCCCCCCCCCCCC.[O-]P(OCC)(OCC)=O,0.0,hexadecyltrimethylammonium diethyl phosphate
C[N+](C)(C)CCCCCCCCCCCCCCCC.N#C[N-]C#N,0.0,hexadecyltrimethylammonium dicyanamide
C[N+](C)(C)CCCCCCCCCCCCCCCC.N#C[C-](C#N)C#N,0.0,hexadecyltrimethylammonium tricyanomethanide
C[N+](C)(C)CCCCCCCCCCCCCCCC.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,hexadecyltrimethylammonium bis(fluorosulfonyl)imide
[NH3+]C.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,methylammonium bis(trifluoromethylsulfonyl)imide
[NH3+]C.C(F)(F)(F)S(=O)(=O)[O-],0.0,methylammonium triflate
[NH3+]C.[S-]C#N,0.0,methylammonium thiocyanate
[NH3+]C.O=C(C)[O-],0.0,methylammonium acetate
[NH3+]C.[O-]S(=O)(OCC)=O,-0.0,methylammonium ethyl sulfate
[NH3+]C.[O-]S(=O)(O)=O,0.0,methylammonium hydrogensulfate
[NH3+]C.[O-]S(=O)(C)=O,0.0,methylammonium methanesulfonate
[NH3+]C.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,methylammonium tosylate
[NH3+]C.O=C([H])[O-],0.0,methylammonium formate
[NH3+]C.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,methylammonium bis(2-ethylhexyl)phosphate
[NH3+]C.[O-]P(OCCCC)(OCCCC)=O,0.0,methylammonium dibutylphosphate
[NH3+]C.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,methylammonium bis(pentafluoroethylsulfonyl)imide
[NH3+]C.O=C(C(F)(F)F)[O-],0.0,methylammonium trifluoroacetate
[NH3+]C.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,methylammonium dodecylbenzenesulfonate
[NH3+]C.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"methylammonium bis(2,4,4-trimethylpentyl)phosphinate"
[NH3+]C.[O-]P(OCC)(OCC)=O,-0.0,methylammonium diethyl phosphate
[NH3+]C.[O-]P(OC)(OC)=O,0.0,methylammonium dimethyl phosphate
[NH3+]C.[O-]S(=O)(OC)=O,0.0,methylammonium methyl sulfate
[NH3+]C.N#C[N-]C#N,-0.0,methylammonium dicyanamide
[NH3+]C.O=C(CCCCCCCCC)[O-],0.0,methylammonium decanoate
[NH3+]C.F[B-](F)(F)F,0.0,methylammonium tetrafluoroborate
[NH3+]C.[N-](S(=O)(=O)F)S(=O)(=O)F,-0.0,methylammonium bis(fluorosulfonyl)imide
CCC[NH+](C)CC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,n-ethyl-n-methyl-n-propylammonium bis(trifluoromethylsulfonyl)imide
CCC[NH+](C)CC.C(F)(F)(F)S(=O)(=O)[O-],0.0,n-ethyl-n-methyl-n-propylammonium triflate
CCC[NH+](C)CC.[S-]C#N,0.0,n-ethyl-n-methyl-n-propylammonium thiocyanate
CCC[NH+](C)CC.O=C(C)[O-],0.0,n-ethyl-n-methyl-n-propylammonium acetate
CCC[NH+](C)CC.[O-]S(=O)(OCC)=O,0.0,n-ethyl-n-methyl-n-propylammonium ethyl sulfate
CCC[NH+](C)CC.[O-]S(=O)(O)=O,0.0,n-ethyl-n-methyl-n-propylammonium hydrogensulfate
CCC[NH+](C)CC.[O-]S(=O)(C)=O,0.0,n-ethyl-n-methyl-n-propylammonium methanesulfonate
CCC[NH+](C)CC.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,n-ethyl-n-methyl-n-propylammonium tosylate
CCC[NH+](C)CC.O=C([H])[O-],0.0,n-ethyl-n-methyl-n-propylammonium formate
CCC[NH+](C)CC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,n-ethyl-n-methyl-n-propylammonium bis(2-ethylhexyl)phosphate
CCC[NH+](C)CC.[O-]P(OCCCC)(OCCCC)=O,0.0,n-ethyl-n-methyl-n-propylammonium dibutylphosphate
CCC[NH+](C)CC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,n-ethyl-n-methyl-n-propylammonium bis(pentafluoroethylsulfonyl)imide
CCC[NH+](C)CC.O=C(C(F)(F)F)[O-],0.0,n-ethyl-n-methyl-n-propylammonium trifluoroacetate
CCC[NH+](C)CC.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,n-ethyl-n-methyl-n-propylammonium dodecylbenzenesulfonate
CCC[NH+](C)CC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"n-ethyl-n-methyl-n-propylammonium bis(2,4,4-trimethylpentyl)phosphinate"
CCC[NH+](C)CC.[O-]P(OCC)(OCC)=O,0.0,n-ethyl-n-methyl-n-propylammonium diethyl phosphate
CCC[NH+](C)CC.[O-]P(OC)(OC)=O,0.0,n-ethyl-n-methyl-n-propylammonium dimethyl phosphate
CCC[NH+](C)CC.[O-]S(=O)(OC)=O,0.0,n-ethyl-n-methyl-n-propylammonium methyl sulfate
CCC[NH+](C)CC.N#C[N-]C#N,-0.0,n-ethyl-n-methyl-n-propylammonium dicyanamide
CCC[NH+](C)CC.N#C[C-](C#N)C#N,-0.0,n-ethyl-n-methyl-n-propylammonium tricyanomethanide
CCC[NH+](C)CC.O=C(CCCCCCCCC)[O-],0.0,n-ethyl-n-methyl-n-propylammonium decanoate
CCC[NH+](C)CC.F[B-](F)(F)F,0.0,n-ethyl-n-methyl-n-propylammonium tetrafluoroborate
CCC[NH+](C)CC.[N-](S(=O)(=O)F)S(=O)(=O)F,-0.0,n-ethyl-n-methyl-n-propylammonium bis(fluorosulfonyl)imide
CC[N+](CC)(CC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[O-],0.0,octyltriethylammonium triflate
CC[N+](CC)(CC)CCCCCCCC.[S-]C#N,0.0,octyltriethylammonium thiocyanate
CC[N+](CC)(CC)CCCCCCCC.O=C(C)[O-],0.0,octyltriethylammonium acetate
CC[N+](CC)(CC)CCCCCCCC.[O-]S(=O)(OCC)=O,0.0,octyltriethylammonium ethyl sulfate
CC[N+](CC)(CC)CCCCCCCC.[O-]S(=O)(O)=O,0.0,octyltriethylammonium hydrogensulfate
CC[N+](CC)(CC)CCCCCCCC.[O-]S(=O)(C)=O,0.0,octyltriethylammonium methanesulfonate
CC[N+](CC)(CC)CCCCCCCC.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,octyltriethylammonium tosylate
CC[N+](CC)(CC)CCCCCCCC.O=C([H])[O-],0.0,octyltriethylammonium formate
CC[N+](CC)(CC)CCCCCCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,octyltriethylammonium bis(2-ethylhexyl)phosphate
CC[N+](CC)(CC)CCCCCCCC.[O-]P(OCCCC)(OCCCC)=O,0.0,octyltriethylammonium dibutylphosphate
CC[N+](CC)(CC)CCCCCCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,octyltriethylammonium bis(pentafluoroethylsulfonyl)imide
CC[N+](CC)(CC)CCCCCCCC.O=C(C(F)(F)F)[O-],0.0,octyltriethylammonium trifluoroacetate
CC[N+](CC)(CC)CCCCCCCC.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,octyltriethylammonium dodecylbenzenesulfonate
CC[N+](CC)(CC)CCCCCCCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"octyltriethylammonium bis(2,4,4-trimethylpentyl)phosphinate"
CC[N+](CC)(CC)CCCCCCCC.[O-]P(OCC)(OCC)=O,0.0,octyltriethylammonium diethyl phosphate
CC[N+](CC)(CC)CCCCCCCC.[O-]P(OC)(OC)=O,0.0,octyltriethylammonium dimethyl phosphate
CC[N+](CC)(CC)CCCCCCCC.[O-]S(=O)(OC)=O,0.0,octyltriethylammonium methyl sulfate
CC[N+](CC)(CC)CCCCCCCC.N#C[N-]C#N,0.0,octyltriethylammonium dicyanamide
CC[N+](CC)(CC)CCCCCCCC.[O-][N+]([O-])=O,0.0,octyltriethylammonium nitrate
CC[N+](CC)(CC)CCCCCCCC.N#C[C-](C#N)C#N,-0.0,octyltriethylammonium tricyanomethanide
CC[N+](CC)(CC)CCCCCCCC.O=C(CCCCCCCCC)[O-],0.0,octyltriethylammonium decanoate
CC[N+](CC)(CC)CCCCCCCC.F[B-](F)(F)F,0.0,octyltriethylammonium tetrafluoroborate
CC[N+](CC)(CC)CCCCCCCC.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,octyltriethylammonium bis(fluorosulfonyl)imide
[NH3+]CCC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-0.0,propylammonium bis(trifluoromethylsulfonyl)imide
[NH3+]CCC.C(F)(F)(F)S(=O)(=O)[O-],0.0,propylammonium triflate
[NH3+]CCC.[S-]C#N,-0.0,propylammonium thiocyanate
[NH3+]CCC.O=C(C)[O-],-0.0,propylammonium acetate
[NH3+]CCC.[O-]S(=O)(OCC)=O,-0.0,propylammonium ethyl sulfate
[NH3+]CCC.[O-]S(=O)(O)=O,0.0,propylammonium hydrogensulfate
[NH3+]CCC.[O-]S(=O)(C)=O,0.0,propylammonium methanesulfonate
[NH3+]CCC.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,propylammonium tosylate
[NH3+]CCC.C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F,0.0,propylammonium perfluorobutanesulfonate
[NH3+]CCC.O=C([H])[O-],-0.0,propylammonium formate
[NH3+]CCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,propylammonium bis(2-ethylhexyl)phosphate
[NH3+]CCC.[O-]S(=O)(C(F)(F)C(F)F)=O,0.0,"propylammonium 1,1,2,2-tetrafluoroethanesulfonate"
[NH3+]CCC.[O-]P(OCCCC)(OCCCC)=O,-0.0,propylammonium dibutylphosphate
[NH3+]CCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,propylammonium bis(pentafluoroethylsulfonyl)imide
[NH3+]CCC.[O-]P(O)(O)=O,0.0,propylammonium dihydrogen phosphate
[NH3+]CCC.O=C(C(F)(F)F)[O-],0.0,propylammonium trifluoroacetate
[NH3+]CCC.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,propylammonium dodecylbenzenesulfonate
[NH3+]CCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"propylammonium bis(2,4,4-trimethylpentyl)phosphinate"
[NH3+]CCC.[O-]P(OCC)(OCC)=O,-0.0,propylammonium diethyl phosphate
[NH3+]CCC.[O-]P(OC)(OC)=O,-0.0,propylammonium dimethyl phosphate
[NH3+]CCC.[O-]S(=O)(OC)=O,-0.0,propylammonium methyl sulfate
[NH3+]CCC.O=C(CCCCCCCCC)[O-],0.0,propylammonium decanoate
[NH3+]CCC.F[B-](F)(F)F,-0.0,propylammonium tetrafluoroborate
[NH3+]CCC.[N-](S(=O)(=O)F)S(=O)(=O)F,-0.0,propylammonium bis(fluorosulfonyl)imide
CC[N+](CC)(CC)CC.C(F)(F)(F)S(=O)(=O)[O-],0.0,tetraethylammonium triflate
CC[N+](CC)(CC)CC.[S-]C#N,0.0,tetraethylammonium thiocyanate
CC[N+](CC)(CC)CC.O=C(C)[O-],0.0,tetraethylammonium acetate
CC[N+](CC)(CC)CC.[O-]S(=O)(OCC)=O,0.0,tetraethylammonium ethyl sulfate
CC[N+](CC)(CC)CC.[O-]S(=O)(O)=O,0.0,tetraethylammonium hydrogensulfate
CC[N+](CC)(CC)CC.[O-]S(=O)(C)=O,0.0,tetraethylammonium methanesulfonate
CC[N+](CC)(CC)CC.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,tetraethylammonium tosylate
CC[N+](CC)(CC)CC.O=C([H])[O-],0.0,tetraethylammonium formate
CC[N+](CC)(CC)CC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,tetraethylammonium bis(2-ethylhexyl)phosphate
CC[N+](CC)(CC)CC.[O-]P(OCCCC)(OCCCC)=O,0.0,tetraethylammonium dibutylphosphate
CC[N+](CC)(CC)CC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,tetraethylammonium bis(pentafluoroethylsulfonyl)imide
CC[N+](CC)(CC)CC.O=C(C(F)(F)F)[O-],0.0,tetraethylammonium trifluoroacetate
CC[N+](CC)(CC)CC.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,tetraethylammonium dodecylbenzenesulfonate
CC[N+](CC)(CC)CC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"tetraethylammonium bis(2,4,4-trimethylpentyl)phosphinate"
CC[N+](CC)(CC)CC.[O-]P(OCC)(OCC)=O,0.0,tetraethylammonium diethyl phosphate
CC[N+](CC)(CC)CC.[O-]P(OC)(OC)=O,0.0,tetraethylammonium dimethyl phosphate
CC[N+](CC)(CC)CC.[O-]S(=O)(OC)=O,0.0,tetraethylammonium methyl sulfate
CC[N+](CC)(CC)CC.N#C[N-]C#N,-0.0,tetraethylammonium dicyanamide
CC[N+](CC)(CC)CC.N#C[C-](C#N)C#N,-0.0,tetraethylammonium tricyanomethanide
CC[N+](CC)(CC)CC.O=C(CCCCCCCCC)[O-],0.0,tetraethylammonium decanoate
CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.0,tetraethylammonium tetrafluoroborate
CC[N+](CC)(CC)CC.[N-](S(=O)(=O)F)S(=O)(=O)F,-0.0,tetraethylammonium bis(fluorosulfonyl)imide
C[P+](CCCC)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[O-],0.0,tributylmethylphosphonium triflate
C[P+](CCCC)(CCCC)CCCC.[S-]C#N,-0.0,tributylmethylphosphonium thiocyanate
C[P+](CCCC)(CCCC)CCCC.O=C(C)[O-],-0.0,tributylmethylphosphonium acetate
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(OCC)=O,-0.0,tributylmethylphosphonium ethyl sulfate
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(O)=O,0.0,tributylmethylphosphonium hydrogensulfate
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C)=O,0.0,tributylmethylphosphonium methanesulfonate
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,tributylmethylphosphonium tosylate
C[P+](CCCC)(CCCC)CCCC.C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F,0.0,tributylmethylphosphonium perfluorobutanesulfonate
C[P+](CCCC)(CCCC)CCCC.O=C([H])[O-],-0.0,tributylmethylphosphonium formate
C[P+](CCCC)(CCCC)CCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,tributylmethylphosphonium bis(2-ethylhexyl)phosphate
C[P+](CCCC)(CCCC)CCCC.[Cl-],0.0,tributylmethylphosphonium chloride
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C(F)(F)C(F)F)=O,0.0,"tributylmethylphosphonium 1,1,2,2-tetrafluoroethanesulfonate"
C[P+](CCCC)(CCCC)CCCC.[O-]P(OCCCC)(OCCCC)=O,-0.0,tributylmethylphosphonium dibutylphosphate
C[P+](CCCC)(CCCC)CCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,tributylmethylphosphonium bis(pentafluoroethylsulfonyl)imide
C[P+](CCCC)(CCCC)CCCC.[O-]P(O)(O)=O,0.0,tributylmethylphosphonium dihydrogen phosphate
C[P+](CCCC)(CCCC)CCCC.O=C(C(F)(F)F)[O-],0.0,tributylmethylphosphonium trifluoroacetate
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,tributylmethylphosphonium dodecylbenzenesulfonate
C[P+](CCCC)(CCCC)CCCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"tributylmethylphosphonium bis(2,4,4-trimethylpentyl)phosphinate"
C[P+](CCCC)(CCCC)CCCC.[O-]P(OCC)(OCC)=O,-0.0,tributylmethylphosphonium diethyl phosphate
C[P+](CCCC)(CCCC)CCCC.[O-]P(OC)(OC)=O,-0.0,tributylmethylphosphonium dimethyl phosphate
C[P+](CCCC)(CCCC)CCCC.N#C[N-]C#N,-0.0,tributylmethylphosphonium dicyanamide
C[P+](CCCC)(CCCC)CCCC.[O-][N+]([O-])=O,0.0,tributylmethylphosphonium nitrate
C[P+](CCCC)(CCCC)CCCC.N#C[C-](C#N)C#N,-0.0,tributylmethylphosphonium tricyanomethanide
C[P+](CCCC)(CCCC)CCCC.O=C(CCCCCCCCC)[O-],0.0,tributylmethylphosphonium decanoate
C[P+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,0.0,tributylmethylphosphonium tetrafluoroborate
C[P+](CCCC)(CCCC)CCCC.[Br-],0.0,tributylmethylphosphonium bromide
C[P+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,0.0,tributylmethylphosphonium hexafluorophosphate
C[P+](CCCC)(CCCC)CCCC.[N-](S(=O)(=O)F)S(=O)(=O)F,-0.0,tributylmethylphosphonium bis(fluorosulfonyl)imide
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,tributyltetradecylphosphonium bis(trifluoromethylsulfonyl)imide
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.C(F)(F)(F)S(=O)(=O)[O-],0.0,tributyltetradecylphosphonium triflate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[S-]C#N,0.0,tributyltetradecylphosphonium thiocyanate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=C(C)[O-],0.0,tributyltetradecylphosphonium acetate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(OCC)=O,0.0,tributyltetradecylphosphonium ethyl sulfate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(O)=O,0.0,tributyltetradecylphosphonium hydrogensulfate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(C)=O,0.0,tributyltetradecylphosphonium methanesulfonate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,tributyltetradecylphosphonium tosylate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F,0.0,tributyltetradecylphosphonium perfluorobutanesulfonate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=C([H])[O-],0.0,tributyltetradecylphosphonium formate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,tributyltetradecylphosphonium bis(2-ethylhexyl)phosphate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[Cl-],0.0,tributyltetradecylphosphonium chloride
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(C(F)(F)C(F)F)=O,0.0,"tributyltetradecylphosphonium 1,1,2,2-tetrafluoroethanesulfonate"
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(OCCCC)(OCCCC)=O,0.0,tributyltetradecylphosphonium dibutylphosphate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,tributyltetradecylphosphonium bis(pentafluoroethylsulfonyl)imide
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(O)(O)=O,0.0,tributyltetradecylphosphonium dihydrogen phosphate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=C(C(F)(F)F)[O-],0.0,tributyltetradecylphosphonium trifluoroacetate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"tributyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate"
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(OCC)(OCC)=O,0.0,tributyltetradecylphosphonium diethyl phosphate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(OC)(OC)=O,0.0,tributyltetradecylphosphonium dimethyl phosphate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(OC)=O,0.0,tributyltetradecylphosphonium methyl sulfate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.N#C[N-]C#N,0.0,tributyltetradecylphosphonium dicyanamide
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-][N+]([O-])=O,0.0,tributyltetradecylphosphonium nitrate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.N#C[C-](C#N)C#N,0.0,tributyltetradecylphosphonium tricyanomethanide
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=C(CCCCCCCCC)[O-],0.0,tributyltetradecylphosphonium decanoate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.F[B-](F)(F)F,0.0,tributyltetradecylphosphonium tetrafluoroborate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[Br-],0.0,tributyltetradecylphosphonium bromide
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.F[P-](F)(F)(F)(F)F,0.0,tributyltetradecylphosphonium hexafluorophosphate
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,tributyltetradecylphosphonium bis(fluorosulfonyl)imide
C[S+](C)C.[O-]S(=O)(OCC)=O,0.0,trimethylsulfonium ethyl sulfate
C[S+](C)C.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,trimethylsulfonium bis(2-ethylhexyl)phosphate
C[S+](C)C.[O-]P(OCCCC)(OCCCC)=O,0.0,trimethylsulfonium dibutylphosphate
